#! FIELDS time phi psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 0.000000 -1.256671 2.876745
 0.200000 -2.718331 2.425410
 0.400000 -2.335184 2.670359
 0.600000 -2.015236 2.711389
 0.800000 -1.854280 2.394491
 1.000000 -2.313760 2.273126
 1.200000 -2.481563 3.132956
 1.400000 -2.226607 2.871766
 1.600000 -1.770859 2.074325
 1.800000 -1.158739 0.986324
 2.000000 -1.311918 0.599984
 2.200000 -1.344196 0.910272
 2.400000 -1.483154 1.351569
 2.600000 -1.128388 0.941635
 2.800000 -1.726019 1.023552
 3.000000 -1.417609 1.010146
 3.200000 -1.581768 1.294876
 3.400000 -1.183875 1.294100
 3.600000 -1.624284 0.995039
 3.800000 -1.047709 0.685811
 4.000000 -1.512348 1.027828
 4.200000 -1.604909 1.516761
 4.400000 -1.748175 1.714605
 4.600000 -1.069539 1.815036
 4.800000 -1.395399 1.607327
 5.000000 -1.140362 0.799674
 5.200000 -1.767474 0.543629
 5.400000 -1.161530 0.631594
 5.600000 -1.597319 1.942098
 5.800000 -1.252028 2.634674
 6.000000 -2.334795 2.617174
 6.200000 -2.909803 2.592464
 6.400000 -1.831353 3.005293
 6.600000 -1.231745 2.436819
 6.800000 -1.453034 1.117502
 7.000000 -1.634726 0.123324
 7.200000 -1.533327 -0.069122
 7.400000 -1.332025 0.696574
 7.600000 -1.422229 2.218347
 7.800000 -1.411084 2.819594
 8.000000 -2.910912 2.686560
 8.200000 -2.317494 2.805610
 8.400000 -1.462850 2.490242
 8.600000 -1.407645 2.090502
 8.800000 -1.157114 1.185910
 9.000000 -1.456226 0.494234
 9.200000 -0.920859 0.286792
 9.400000 -1.669041 1.132846
 9.600000 -1.224979 1.595213
 9.800000 -1.732927 2.070287
 10.000000 -2.329349 2.662323
 10.200000 -2.724632 -2.994884
 10.400000 -2.471248 2.588590
 10.600000 -1.959929 2.245892
 10.800000 -1.696053 2.549736
 11.000000 -1.477976 2.855744
 11.200000 -2.108776 2.242777
 11.400000 -2.093592 2.234622
 11.600000 -2.614477 2.645632
 11.800000 -2.777247 3.091803
 12.000000 -2.279038 2.753468
 12.200000 -1.773429 2.053966
 12.400000 -1.189260 1.788291
 12.600000 -1.514575 1.060537
 12.800000 -1.230764 -0.290138
 13.000000 -1.258975 -0.246335
 13.200000 -1.390823 0.923921
 13.400000 -1.517715 2.220278
 13.600000 -1.486752 3.029983
 13.800000 -2.622631 2.612289
 14.000000 -2.250847 2.931469
 14.200000 -2.339828 2.713112
 14.400000 -2.513924 2.483845
 14.600000 -2.261583 2.980568
 14.800000 -2.498338 2.820113
 15.000000 -2.132179 2.626286
 15.200000 -1.693926 2.727440
 15.400000 -1.233654 2.233241
 15.600000 -1.504516 1.483125
 15.800000 -0.880515 0.301766
 16.000000 -1.886999 0.345204
 16.200000 -1.281117 0.798932
 16.400000 -1.379468 1.355614
 16.600000 -1.254062 1.921732
 16.800000 -1.347616 2.136334
 17.000000 -1.555434 2.323652
 17.200000 -2.000527 2.525858
 17.400000 -2.658518 2.883687
 17.600000 -2.340404 3.062733
 17.800000 -1.895493 2.511939
 18.000000 -1.421342 1.990157
 18.200000 -1.307893 1.403053
 18.400000 -1.448349 0.462912
 18.600000 -1.298510 0.338329
 18.800000 -1.265604 0.840765
 19.000000 -1.432040 1.809981
 19.200000 -1.517657 2.308589
 19.400000 -1.669649 2.629255
 19.600000 -2.217101 2.323632
 19.800000 -2.401755 2.939378
 20.000000 -2.488847 3.098696
 20.200000 -2.419882 2.350957
 20.400000 -1.540537 2.384665
 20.600000 -1.118531 2.456188
 20.800000 -1.821867 2.026209
 21.000000 -2.532094 2.165388
 21.200000 -2.806373 -3.116169
 21.400000 -2.678728 -3.047944
 21.600000 -2.438228 2.228210
 21.800000 -1.407109 2.322936
 22.000000 -1.097675 2.340641
 22.200000 -2.006994 2.059857
 22.400000 -2.578364 2.645223
 22.600000 -2.692764 -3.032036
 22.800000 -2.636499 2.292388
 23.000000 -1.892772 1.894777
 23.200000 -1.201376 2.153436
 23.400000 -1.708464 2.092132
 23.600000 -2.498578 2.483648
 23.800000 -2.884014 -3.114134
 24.000000 -2.325791 2.677119
 24.200000 -1.685041 1.752383
 24.400000 -1.380495 0.990009
 24.600000 -1.612822 -0.142482
 24.800000 -1.162793 -0.184592
 25.000000 -1.377627 0.738343
 25.200000 -1.528631 2.052793
 25.400000 -1.669433 3.042323
 25.600000 -2.576981 2.684537
 25.800000 -2.301537 2.697348
 26.000000 -2.184239 2.792262
 26.200000 -2.654001 2.589992
 26.400000 -2.407911 2.948808
 26.600000 -1.762016 2.726397
 26.800000 -2.124356 1.978267
 27.000000 -1.966641 2.568158
 27.200000 -2.625878 2.990207
 27.400000 -2.537388 2.647149
 27.600000 -1.875158 2.396139
 27.800000 -1.128537 2.544451
 28.000000 -1.833248 1.933595
 28.200000 -1.315767 1.156485
 28.400000 -1.718803 0.626942
 28.600000 -1.224001 0.348547
 28.800000 -1.433116 1.023032
 29.000000 -1.393683 1.561068
 29.200000 -1.260096 1.297376
 29.400000 -1.470037 0.734090
 29.600000 -1.329607 0.627343
 29.800000 -1.613412 1.005545
 30.000000 -1.429978 1.695254
 30.200000 -1.399989 2.033333
 30.400000 -1.421326 2.124788
 30.600000 -1.517066 2.445090
 30.800000 -1.701869 2.631360
 31.000000 -2.414632 2.425707
 31.200000 -2.691971 2.731000
 31.400000 -2.319303 2.941284
 31.600000 -2.647026 2.255593
 31.800000 -2.162400 2.638233
 32.000000 -2.445125 2.913135
 32.200000 -2.316787 2.763545
 32.400000 -2.248333 2.523132
 32.600000 -2.457616 2.566983
 32.800000 -2.316100 2.949427
 33.000000 -2.332517 2.665426
 33.200000 -2.539164 2.781683
 33.400000 -2.626102 2.741140
 33.600000 -2.743180 2.727241
 33.800000 -2.505616 2.951975
 34.000000 -2.642460 2.514677
 34.200000 -2.310145 2.739055
 34.400000 -2.394116 2.784553
 34.600000 -2.525765 2.725918
 34.800000 -2.277499 2.659780
 35.000000 -2.628597 2.603011
 35.200000 -2.417695 2.935018
 35.400000 -2.696825 2.772095
 35.600000 -2.670156 2.458648
 35.800000 -1.849654 2.775459
 36.000000 -1.878127 2.432197
 36.200000 -1.728716 2.154716
 36.400000 -1.703474 2.299330
 36.600000 -1.751581 2.689465
 36.800000 -2.510356 2.660470
 37.000000 -2.495823 2.818271
 37.200000 -2.266336 2.893690
 37.400000 -2.473293 2.426743
 37.600000 -2.391968 2.619846
 37.800000 -2.324027 2.986550
 38.000000 -2.585430 2.659321
 38.200000 -2.418538 2.599961
 38.400000 -2.321934 2.673688
 38.600000 -2.698863 2.793547
 38.800000 -2.492038 2.811119
 39.000000 -2.572862 2.556069
 39.200000 -2.361507 2.690805
 39.400000 -2.705587 2.691964
 39.600000 -2.300883 2.775779
 39.800000 -2.532263 2.621321
 40.000000 -2.506449 2.762701
 40.200000 -2.459431 2.878835
 40.400000 -2.591381 2.422996
 40.600000 -2.220390 2.736752
 40.800000 -2.653960 2.637612
 41.000000 -2.356339 2.820317
 41.200000 -2.467181 2.683455
 41.400000 -2.748278 2.618580
 41.600000 -2.390930 2.838895
 41.800000 -2.704436 2.302185
 42.000000 -2.415707 2.795165
 42.200000 -2.620633 2.830171
 42.400000 -2.533803 2.615089
 42.600000 -2.366611 2.673475
 42.800000 -2.624195 2.867088
 43.000000 -1.956623 2.690269
 43.200000 -1.715387 2.427968
 43.400000 -1.306769 2.130750
 43.600000 -1.324412 1.906594
 43.800000 -1.362749 1.020065
 44.000000 -1.487506 0.538059
 44.200000 -1.247434 0.582123
 44.400000 -1.576666 1.335434
 44.600000 -1.374745 1.637309
 44.800000 -1.858442 1.669889
 45.000000 -1.781165 2.147154
 45.200000 -1.465397 2.787551
 45.400000 -1.681338 2.370498
 45.600000 -2.073679 2.046571
 45.800000 -2.157227 2.459456
 46.000000 -2.858945 -3.053649
 46.200000 -2.481908 2.707988
 46.400000 -1.866772 2.092901
 46.600000 -1.055107 1.793717
 46.800000 -1.543661 1.456798
 47.000000 -1.209185 0.431641
 47.200000 -1.335706 0.531736
 47.400000 -1.307083 1.427441
 47.600000 -1.404548 1.584998
 47.800000 -1.352392 0.952792
 48.000000 -1.325438 0.283249
 48.200000 -1.698133 0.955863
 48.400000 -1.205298 1.638677
 48.600000 -1.443387 1.810598
 48.800000 -2.045608 1.909966
 49.000000 -2.361109 2.746457
 49.200000 -2.765521 3.127298
 49.400000 -2.291809 2.627279
 49.600000 -1.569805 2.125176
 49.800000 -1.393204 1.812925
 50.000000 -1.498435 1.049984
 50.200000 -1.461145 0.369188
 50.400000 -1.156162 0.580810
 50.600000 -1.601259 1.597387
 50.800000 -0.975117 1.973773
 51.000000 -1.614892 2.080876
 51.200000 -2.483883 2.481749
 51.400000 -2.668652 -2.945083
 51.600000 -2.482276 2.673329
 51.800000 -2.461620 2.281545
 52.000000 -2.206642 2.742543
 52.200000 -2.824145 2.960288
 52.400000 -2.165081 2.658375
 52.600000 -1.351730 2.347492
 52.800000 -1.308285 1.591313
 53.000000 -1.248396 0.292799
 53.200000 -1.434067 -0.235477
 53.400000 -1.297121 0.253046
 53.600000 -1.365093 1.400479
 53.800000 -1.233640 1.935010
 54.000000 -1.644661 2.367623
 54.200000 -1.686876 2.545396
 54.400000 -2.620891 2.580537
 54.600000 -2.491883 2.928972
 54.800000 -2.674999 2.712512
 55.000000 -2.540320 2.393238
 55.200000 -2.289824 2.805459
 55.400000 -2.761588 2.791109
 55.600000 -2.245770 2.575603
 55.800000 -1.438288 2.517412
 56.000000 -1.268226 1.763731
 56.200000 -1.506928 0.635140
 56.400000 -1.148129 0.032870
 56.600000 -1.551773 0.312472
 56.800000 -1.132814 1.168637
 57.000000 -1.632746 2.016935
 57.200000 -1.610321 2.725471
 57.400000 -2.358961 2.953477
 57.600000 -2.777935 2.632962
 57.800000 -1.684282 2.639189
 58.000000 -1.087264 2.248293
 58.200000 -1.654207 1.086163
 58.400000 -1.518680 0.341825
 58.600000 -1.532017 0.363621
 58.800000 -1.691086 0.920323
 59.000000 -1.444132 1.809444
 59.200000 -1.294541 1.799943
 59.400000 -1.585870 1.846084
 59.600000 -1.228967 1.468733
 59.800000 -1.682008 0.745365
 60.000000 -1.279370 0.103735
 60.200000 -1.343962 0.646306
 60.400000 -1.448145 1.639670
 60.600000 -1.428756 1.995280
 60.800000 -1.345678 1.977732
 61.000000 -1.673664 1.632970
 61.200000 -1.526879 1.201148
 61.400000 -1.424091 0.497502
 61.600000 -1.368429 1.019040
 61.800000 -1.234270 1.565758
 62.000000 -1.675467 1.530492
 62.200000 -1.252380 1.012631
 62.400000 -1.322276 0.746732
 62.600000 -1.614803 1.026537
 62.800000 -1.519733 1.419469
 63.000000 -1.387267 1.261836
 63.200000 -1.558691 0.823189
 63.400000 -1.272282 0.850856
 63.600000 -1.220386 1.157273
 63.800000 -1.657043 1.250188
 64.000000 -1.432110 1.044380
 64.200000 -2.026688 1.091295
 64.400000 -1.324429 1.083575
 64.600000 -1.512680 1.222436
 64.800000 -1.527631 1.071997
 65.000000 -1.244738 0.981794
 65.200000 -1.580247 1.072425
 65.400000 -1.620084 1.166434
 65.600000 -1.706592 1.202645
 65.800000 -1.369533 1.154683
 66.000000 -1.337589 1.015366
 66.200000 -1.381101 0.880315
 66.400000 -1.326146 1.097344
 66.600000 -1.380422 1.237140
 66.800000 -1.326728 0.986040
 67.000000 -1.394563 0.902353
 67.200000 -1.520160 1.233646
 67.400000 -1.673579 1.748072
 67.600000 -1.185116 2.253626
 67.800000 -1.388542 2.544140
 68.000000 -2.553259 2.563054
 68.200000 -2.516176 -3.137337
 68.400000 -2.526757 2.858659
 68.600000 -2.378078 2.261364
 68.800000 -1.773527 2.668342
 69.000000 -2.122575 2.795554
 69.200000 -2.632640 2.469346
 69.400000 -2.470009 2.834732
 69.600000 -2.617974 2.781403
 69.800000 -2.509685 2.675457
 70.000000 -2.003209 2.676803
 70.200000 -2.163756 2.216527
 70.400000 -2.135563 2.579396
 70.600000 -2.878249 2.985649
 70.800000 -2.813879 2.899842
 71.000000 -2.207847 2.402843
 71.200000 -2.073334 2.365148
 71.400000 -2.373502 2.919015
 71.600000 -2.682734 2.887154
 71.800000 -2.019729 2.728542
 72.000000 -2.037552 2.272962
 72.200000 -2.606720 2.710956
 72.400000 -2.600201 -3.010519
 72.600000 -2.304654 2.378870
 72.800000 -2.378908 1.658447
 73.000000 -1.655866 2.012079
 73.200000 -1.090907 2.296250
 73.400000 -1.759481 2.271898
 73.600000 -2.695095 2.598123
 73.800000 -2.369452 -3.062693
 74.000000 -2.386310 2.403870
 74.200000 -2.363133 1.957517
 74.400000 -1.970256 2.691219
 74.600000 -1.451258 2.973572
 74.800000 -2.011423 2.074512
 75.000000 -1.765645 1.758593
 75.200000 -1.104909 2.029935
 75.400000 -1.285114 2.255537
 75.600000 -2.481661 2.485383
 75.800000 -2.472994 -3.029681
 76.000000 -2.565483 2.705343
 76.200000 -2.452016 2.422607
 76.400000 -2.247787 2.807130
 76.600000 -2.507454 2.905312
 76.800000 -2.484131 2.673665
 77.000000 -1.181991 2.842629
 77.200000 -1.508049 1.764584
 77.400000 -1.244250 0.601442
 77.600000 -1.243345 0.256302
 77.800000 -1.601002 0.985945
 78.000000 -0.970922 1.842725
 78.200000 -1.897228 2.653059
 78.400000 -2.828161 2.944865
 78.600000 -2.587935 2.998967
 78.800000 -2.351770 2.327525
 79.000000 -2.228290 2.369208
 79.200000 -2.213145 2.669746
 79.400000 -2.852687 2.829804
