#! FIELDS psi ffpsi dffpsi_psi
#! SET normalisation  1.000000
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  600
#! SET periodic_psi true
 -3.141593 5.239923 27.942630
 -3.131121 5.544919 29.866007
 -3.120649 5.865214 30.852391
 -3.110177 6.188499 30.490236
 -3.099705 6.500114 28.357863
 -3.089233 6.778857 24.492959
 -3.078761 7.009138 19.084319
 -3.068289 7.178936 13.028272
 -3.057817 7.286524 7.363127
 -3.047345 7.339844 3.057584
 -3.036873 7.358154 0.514653
 -3.026401 7.360836 -0.268006
 -3.015929 7.363155 0.585571
 -3.005457 7.380024 2.495501
 -2.994985 7.419802 5.066698
 -2.984513 7.488892 7.704939
 -2.974041 7.583962 10.322800
 -2.963569 7.704764 12.492078
 -2.953097 7.845134 14.147574
 -2.942625 8.000211 15.148141
 -2.932153 8.163006 15.702079
 -2.921681 8.329414 15.980709
 -2.911209 8.497962 16.221894
 -2.900737 8.669882 16.666110
 -2.890265 8.848447 17.516384
 -2.879793 9.038963 18.834981
 -2.869321 9.246589 20.597014
 -2.858849 9.473621 22.800054
 -2.848377 9.726541 24.991892
 -2.837905 10.000309 27.247740
 -2.827433 10.296631 29.073861
 -2.816961 10.609349 30.367953
 -2.806489 10.934528 30.929868
 -2.796017 11.261448 31.146473
 -2.785545 11.589373 31.130718
 -2.775074 11.916555 31.427591
 -2.764602 12.253409 32.183408
 -2.754130 12.600530 34.305722
 -2.743658 12.976284 37.675647
 -2.733186 13.394162 42.345785
 -2.722714 13.869734 48.097363
 -2.712242 14.414775 54.779023
 -2.701770 15.029362 62.710968
 -2.691298 15.730295 71.246510
 -2.680826 16.543039 79.444701
 -2.670354 17.425326 89.093534
 -2.659882 18.409639 98.923098
 -2.649410 19.497663 108.895041
 -2.638938 20.734856 117.814310
 -2.628466 22.023311 128.262572
 -2.617994 23.421181 138.710834
 -2.607522 24.928464 149.159096
 -2.597050 26.545162 159.607357
 -2.586578 28.271273 170.055619
 -2.576106 inf 0.000000
 -2.565634 inf 0.000000
 -2.555162 inf 0.000000
 -2.544690 inf 0.000000
 -2.534218 inf 0.000000
 -2.523746 inf 0.000000
 -2.513274 inf 0.000000
 -2.502802 inf 0.000000
 -2.492330 inf 0.000000
 -2.481858 inf 0.000000
 -2.471386 inf 0.000000
 -2.460914 inf 0.000000
 -2.450442 inf 0.000000
 -2.439970 inf 0.000000
 -2.429498 inf 0.000000
 -2.419026 inf 0.000000
 -2.408554 inf 0.000000
 -2.398082 inf 0.000000
 -2.387610 inf 0.000000
 -2.377138 inf 0.000000
 -2.366666 inf 0.000000
 -2.356194 inf 0.000000
 -2.345723 inf 0.000000
 -2.335251 inf 0.000000
 -2.324779 inf 0.000000
 -2.314307 inf 0.000000
 -2.303835 inf 0.000000
 -2.293363 inf 0.000000
 -2.282891 inf 0.000000
 -2.272419 inf 0.000000
 -2.261947 inf 0.000000
 -2.251475 inf 0.000000
 -2.241003 inf 0.000000
 -2.230531 inf 0.000000
 -2.220059 inf 0.000000
 -2.209587 inf 0.000000
 -2.199115 inf 0.000000
 -2.188643 inf 0.000000
 -2.178171 inf 0.000000
 -2.167699 inf 0.000000
 -2.157227 inf 0.000000
 -2.146755 inf 0.000000
 -2.136283 inf 0.000000
 -2.125811 inf 0.000000
 -2.115339 inf 0.000000
 -2.104867 inf 0.000000
 -2.094395 inf 0.000000
 -2.083923 inf 0.000000
 -2.073451 inf 0.000000
 -2.062979 inf 0.000000
 -2.052507 inf 0.000000
 -2.042035 inf 0.000000
 -2.031563 inf 0.000000
 -2.021091 inf 0.000000
 -2.010619 inf 0.000000
 -2.000147 inf 0.000000
 -1.989675 inf 0.000000
 -1.979203 inf 0.000000
 -1.968731 inf 0.000000
 -1.958259 inf 0.000000
 -1.947787 inf 0.000000
 -1.937315 inf 0.000000
 -1.926843 inf 0.000000
 -1.916372 inf 0.000000
 -1.905900 inf 0.000000
 -1.895428 inf 0.000000
 -1.884956 inf 0.000000
 -1.874484 inf 0.000000
 -1.864012 inf 0.000000
 -1.853540 inf 0.000000
 -1.843068 inf 0.000000
 -1.832596 inf 0.000000
 -1.822124 inf 0.000000
 -1.811652 inf 0.000000
 -1.801180 inf 0.000000
 -1.790708 inf 0.000000
 -1.780236 inf 0.000000
 -1.769764 inf 0.000000
 -1.759292 inf 0.000000
 -1.748820 inf 0.000000
 -1.738348 inf 0.000000
 -1.727876 inf 0.000000
 -1.717404 inf 0.000000
 -1.706932 inf 0.000000
 -1.696460 inf 0.000000
 -1.685988 inf 0.000000
 -1.675516 inf 0.000000
 -1.665044 inf 0.000000
 -1.654572 inf 0.000000
 -1.644100 inf 0.000000
 -1.633628 inf 0.000000
 -1.623156 inf 0.000000
 -1.612684 inf 0.000000
 -1.602212 inf 0.000000
 -1.591740 inf 0.000000
 -1.581268 inf 0.000000
 -1.570796 inf 0.000000
 -1.560324 inf 0.000000
 -1.549852 inf 0.000000
 -1.539380 inf 0.000000
 -1.528908 inf 0.000000
 -1.518436 inf 0.000000
 -1.507964 inf 0.000000
 -1.497492 inf 0.000000
 -1.487021 inf 0.000000
 -1.476549 inf 0.000000
 -1.466077 inf 0.000000
 -1.455605 inf 0.000000
 -1.445133 inf 0.000000
 -1.434661 inf 0.000000
 -1.424189 inf 0.000000
 -1.413717 inf 0.000000
 -1.403245 inf 0.000000
 -1.392773 inf 0.000000
 -1.382301 inf 0.000000
 -1.371829 inf 0.000000
 -1.361357 inf 0.000000
 -1.350885 inf 0.000000
 -1.340413 inf 0.000000
 -1.329941 inf 0.000000
 -1.319469 inf 0.000000
 -1.308997 inf 0.000000
 -1.298525 inf 0.000000
